"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-01-26",32,32658,33682,30254,2762,6488,1155,15905,0,12,5036,1950,-3,170,-300,-109,926,1398,925,1113
"2024-01-26",33,34426,35540,31909,2738,6488,227,15905,0,6,5065,1576,-3,-297,-189,-19,780,1397,728,1354
"2024-01-26",34,36158,37220,33482,2713,6488,0,15905,0,5,5180,1559,-3,-331,-123,0,774,1397,713,1371
"2024-01-26",35,37600,38977,34861,2727,6488,63,15905,0,3,4995,1775,-3,-495,-266,-10,640,1397,621,1394
"2024-01-26",36,37772,39300,34994,2741,6488,0,15905,0,5,4889,1794,-3,-475,-404,-41,623,1397,613,1395
"2024-01-26",37,37707,38783,35001,2778,6488,0,15905,0,5,5099,1866,-3,436,-398,0,-70,1397,524,1394
"2024-01-26",38,37024,38159,34362,2814,6488,0,15905,0,5,5232,1870,-3,476,-419,0,-108,1397,527,1395
"2024-01-26",39,36464,37417,33919,2844,6488,0,15905,0,8,5373,1888,-4,3,-337,0,-4,1397,817,1394
"2024-01-26",40,35463,36334,33053,2873,6488,0,15905,0,14,5265,1869,-3,0,-254,0,0,1397,827,1394
"2024-01-26",41,34362,35236,32024,2905,6488,0,15905,0,10,5124,1279,-3,0,-231,-14,-16,1397,533,1394
"2024-01-26",42,33053,33875,30911,2937,6488,0,15905,0,11,5136,1222,-3,0,-81,-109,-18,1397,505,1394
"2024-01-26",43,31446,32486,29414,2937,6488,0,15905,0,11,4982,684,-3,150,27,-21,-405,1397,189,1394
"2024-01-26",44,30003,31037,28038,2937,6488,0,15905,0,11,4934,638,-3,159,86,8,-420,1397,168,1395
"2024-01-26",45,28369,29844,26526,2934,6488,0,15905,0,12,4906,173,-3,-358,154,0,-502,1397,152,1395
"2024-01-26",46,26927,28445,25355,2930,6488,0,15905,0,12,4930,142,-3,-401,213,0,-502,1397,149,1392
"2024-01-26",47,25321,26310,23837,2906,6488,0,15905,0,12,4660,5,-3,-241,177,-51,-82,1397,96,1239
"2024-01-26",48,24491,25581,23046,2881,6488,0,15905,0,169,4521,-11,-3,-235,70,-7,-65,1397,97,1227
"2024-01-27",1,24438,26208,23026,2892,6488,0,15905,0,457,4687,-199,-3,-275,188,68,-236,1397,220,1291
"2024-01-27",2,24793,26858,23359,2902,6488,0,15905,0,750,4813,-196,-3,-275,336,100,-241,1397,226,1290
"2024-01-27",3,24478,26382,23114,2911,6488,0,15905,0,888,4799,461,-3,-413,317,2,136,1397,152,935
"2024-01-27",4,23730,26132,22532,2920,6488,0,15905,0,1381,4792,512,-3,-418,349,0,150,1397,152,907
"2024-01-27",5,23150,25871,22005,2922,6488,0,15905,0,1494,4731,187,-3,-624,343,29,227,1397,326,800
"2024-01-27",6,22739,25451,21652,2923,6488,0,15905,0,1474,4806,167,-3,-635,342,83,225,1397,338,792
"2024-01-27",7,21971,25306,20913,2882,6488,0,15905,0,1475,4607,-170,-3,-827,400,130,-260,1397,366,772
"2024-01-27",8,21636,25073,20637,2841,6488,0,15905,0,1459,4579,-266,-3,-828,400,186,-281,1380,359,768
"2024-01-27",9,21186,24366,20232,2844,6488,0,15905,0,1044,4681,-229,-3,-854,400,222,-450,1157,44,768
"2024-01-27",10,21100,24409,20185,2846,6488,0,15905,0,1172,4805,-224,-3,-855,400,228,-455,1139,25,772
"2024-01-27",11,21306,24118,20380,2837,6488,0,15905,0,1165,4626,-125,-3,-712,400,201,-169,1267,-38,970
"2024-01-27",12,21778,24446,20807,2827,6488,0,15905,0,1044,4616,-117,-3,-702,395,202,-159,1290,-43,986
"2024-01-27",13,22895,24940,21843,2822,6488,0,15905,0,84,4686,-145,-3,-940,400,297,-211,1385,-62,1072
"2024-01-27",14,23973,25948,22862,2817,6488,0,15905,0,16,4666,-132,-3,-950,392,224,-213,1397,-61,1085
"2024-01-27",15,25442,27133,24204,2816,6488,0,15905,0,15,4549,393,-3,-998,280,76,-75,1397,26,1328
"2024-01-27",16,26456,28125,25136,2815,6488,33,15905,0,15,4719,470,-3,-984,235,40,-67,1397,41,1356
"2024-01-27",17,28348,29194,26838,2815,6488,93,15905,0,17,4633,1363,-3,-226,95,0,404,1397,425,1397
"2024-01-27",18,29200,29998,27653,2815,6488,462,15905,0,17,4899,1434,-3,-178,1,0,428,1397,464,1402
"2024-01-27",19,30703,31442,28992,2841,6488,895,15905,0,16,4909,1922,-3,389,-68,-52,900,1397,966,1402
"2024-01-27",20,31093,31936,29301,2866,6488,1278,15905,0,11,4924,1952,-3,447,-220,-9,921,1397,997,1402
"2024-01-27",21,31316,32345,29477,2921,6488,1767,15905,0,10,5085,1999,-3,1024,-371,-45,965,1397,947,1402
"2024-01-27",22,30890,31947,29038,2976,6488,2193,15905,0,12,5248,2002,-4,1049,-438,-3,966,1397,939,1402
"2024-01-27",23,30520,31648,28634,3015,6488,2677,15905,0,11,5365,1977,-4,1055,-450,-63,998,1397,764,1402
"2024-01-27",24,30092,31287,28240,3054,6488,3092,15905,0,13,5457,1976,-4,1056,-450,-128,999,1397,759,1402
"2024-01-27",25,29855,31032,28036,3033,6488,3706,15905,0,21,5469,1999,-4,1055,-450,-102,999,1397,984,1402
"2024-01-27",26,29692,30864,27881,3012,6488,3790,15905,0,18,5459,2001,-4,1056,-450,-100,999,1397,998,1400
"2024-01-27",27,29439,30590,27646,2943,6488,3910,15905,0,13,5519,2001,-4,1055,-450,-84,999,1397,997,1237
"2024-01-27",28,29199,30300,27412,2873,6488,3540,15905,0,16,5698,1992,-4,912,-373,-108,999,1397,997,1221
"2024-01-27",29,28912,29888,27193,2769,6488,2713,15905,0,14,5753,1762,-4,-95,-254,-9,735,1397,985,1090
"2024-01-27",30,29441,30514,27665,2665,6488,1994,15905,0,12,5559,1742,-4,-126,-331,0,722,1397,984,1079
"2024-01-27",31,30261,32142,28431,2611,6488,1148,15905,0,6,5630,1685,-4,-1007,-264,0,246,1397,952,1025
"2024-01-27",32,31199,33206,29321,2557,6488,565,15905,0,9,5507,1675,-4,-1069,-325,0,225,1397,949,1022
"2024-01-27",33,32434,34374,30432,2568,6488,132,15905,0,12,5468,1472,-4,-1069,-255,0,189,1397,904,1109
"2024-01-27",34,34236,36090,32079,2578,6488,0,15905,0,6,5807,1470,-4,-1069,-175,0,189,1397,900,1124
"2024-01-27",35,36138,37998,33855,2638,6488,18,15905,0,6,5726,1862,-4,-948,-302,0,597,1397,880,1377
"2024-01-27",36,36594,38535,34315,2698,6488,0,15905,0,6,5767,1892,-4,-940,-339,-52,614,1398,873,1394
"2024-01-27",37,36463,37951,34211,2771,6488,0,15905,0,5,5909,1987,-4,-684,-192,-3,320,1397,701,1394
"2024-01-27",38,35806,37207,33493,2844,6488,0,15905,0,6,5773,1993,-4,-672,-81,-38,309,1397,685,1394
"2024-01-27",39,34533,35713,32293,2927,6488,0,15905,0,14,5666,1946,-4,-561,56,-1,263,1397,488,1394
"2024-01-27",40,33292,34469,31154,3010,6488,0,15905,0,16,5671,1923,-4,-557,46,0,256,1397,475,1394
"2024-01-27",41,32157,33580,30126,3079,6488,0,15905,0,14,5645,1059,-4,-554,166,0,-251,1397,426,1394
"2024-01-27",42,30858,32303,28949,3147,6488,0,15905,0,13,5612,983,-4,-554,170,0,-274,1398,410,1393
"2024-01-27",43,29532,31014,27732,3193,6488,0,15905,0,10,5483,259,-4,-597,298,67,-234,1397,-37,1261
"2024-01-27",44,28377,29883,26743,3239,6488,0,15905,0,7,5342,219,-4,-598,314,165,-233,1397,-64,1249
"2024-01-27",45,27021,28740,25465,3279,6488,0,15905,0,8,5367,438,-4,-792,393,306,-315,1397,41,1183
"2024-01-27",46,25670,27412,24225,3319,6488,0,15905,0,19,5320,439,-4,-800,352,406,-319,1397,48,1163
"2024-01-27",47,24343,26333,23009,3295,6488,0,15905,0,16,5217,13,-4,-758,378,495,-612,1397,40,629
"2024-01-27",48,23439,25794,22154,3271,6488,0,15905,0,367,5145,-6,-4,-756,387,504,-622,1370,39,592
"2024-01-28",1,23177,25793,21887,3289,6488,0,15905,0,1079,5106,448,-4,-666,399,504,-267,1023,39,592
"2024-01-28",2,23489,26230,22206,3306,6488,0,15905,0,1223,5221,503,-4,-660,399,504,-254,951,39,592
"2024-01-28",3,23167,25948,21988,3307,6488,0,15905,0,1369,5380,726,-4,-580,399,504,-228,577,39,560
"2024-01-28",4,22666,25584,21537,3307,6488,0,15905,0,1480,5666,738,-4,-607,399,504,-227,501,40,551
"2024-01-28",5,21829,25292,20748,3305,6488,0,15905,0,1481,5893,444,-4,-1029,399,504,-349,129,81,367
"2024-01-28",6,21515,24962,20483,3302,6488,0,15905,0,1460,6094,430,-4,-1030,399,504,-353,52,82,347
"2024-01-28",7,20943,24650,19877,3306,6488,0,15905,0,1455,6140,578,-4,-1037,399,504,-284,-327,21,32
"2024-01-28",8,20523,24341,19433,3310,6488,0,15905,0,1501,5918,577,-4,-1037,399,504,-282,-394,12,10
"2024-01-28",9,20079,24214,19046,3346,6488,0,15905,0,1246,5814,121,-4,-1064,399,504,-402,-656,-163,161
"2024-01-28",10,19966,24126,18971,3382,6488,0,15905,0,1226,5901,89,-4,-1064,399,504,-406,-684,-176,188
"2024-01-28",11,19890,24088,18852,3418,6488,0,15905,0,1228,6041,-135,-4,-956,399,504,-352,-628,-295,191
"2024-01-28",12,20043,24206,19010,3454,6488,0,15905,0,1218,6007,-152,-4,-949,399,504,-351,-591,-298,194
"2024-01-28",13,20702,24422,19632,3455,6488,0,15905,0,1202,5981,-207,-4,-747,400,504,-638,-211,-111,315
"2024-01-28",14,21317,24816,20209,3455,6488,0,15905,0,1063,5841,-214,-4,-740,400,504,-642,-135,-101,323
"2024-01-28",15,22183,25360,21009,3464,6488,0,15905,0,1078,5785,-323,-4,-934,400,504,-74,242,-164,313
"2024-01-28",16,22856,25693,21626,3473,6488,0,15905,0,862,5835,-325,-4,-835,400,504,-48,318,-163,312
"2024-01-28",17,24809,25616,23458,3491,6488,103,15905,0,151,5665,-20,-4,337,400,504,124,692,-32,355
"2024-01-28",18,25743,26364,24442,3508,6488,540,15905,0,17,5616,39,-4,378,388,504,136,718,2,367
"2024-01-28",19,27045,27655,25637,3552,6488,1248,15905,0,6,5633,1124,-4,262,293,504,690,468,499,667
"2024-01-28",20,27485,28097,26053,3596,6488,1711,15905,0,8,5941,1215,-4,265,368,456,715,457,532,687
"2024-01-28",21,28074,28687,26493,3615,6488,2561,15905,0,9,5679,1429,-4,944,286,309,717,711,581,687
"2024-01-28",22,27995,28606,26371,3633,6488,3031,15905,0,7,5679,1449,-4,984,309,158,717,738,590,687
"2024-01-28",23,28209,28818,26485,3645,6488,3374,15905,0,5,5496,1706,-4,1001,247,21,847,686,789,687
"2024-01-28",24,28260,28877,26381,3657,6488,3749,15905,0,13,5799,1698,-4,1002,282,24,852,680,802,687
"2024-01-28",25,28607,29226,26705,3692,6488,3531,15905,0,15,5856,857,-4,1053,151,0,994,685,804,687
"2024-01-28",26,28616,29234,26722,3726,6488,3561,15905,0,14,5837,838,-4,1050,178,0,999,709,805,687
"2024-01-28",27,29227,29838,27302,3732,6488,3377,15905,0,7,5651,1844,-4,529,81,0,999,1007,865,687
"2024-01-28",28,29494,30108,27578,3737,6488,2825,15905,0,10,5800,1902,-4,503,32,0,999,1037,869,687
"2024-01-28",29,29663,30405,27792,3727,6488,2214,15905,0,23,5927,1246,-4,614,-68,-47,999,958,869,687
"2024-01-28",30,29876,30915,28015,3716,6488,1632,15905,0,21,5919,1225,-4,578,-220,-194,999,978,873,671
"2024-01-28",31,30109,31758,28136,3683,6488,1043,15905,0,15,5455,1952,-4,-313,-371,-346,999,1351,990,45
"2024-01-28",32,31372,33241,29362,3649,6488,491,15905,0,13,5396,2000,-4,-340,-450,-462,1000,1397,998,70
"2024-01-28",33,32941,34379,30860,3645,6488,106,15905,0,13,5361,2000,-4,-3,-432,-386,1018,1397,998,1285
"2024-01-28",34,34940,36492,32720,3641,6488,1,15905,0,9,5195,2000,-4,0,-450,-489,1019,1397,998,1407
"2024-01-28",35,36515,38108,34238,3630,6488,70,15905,0,8,5335,2000,-4,387,-450,-531,985,1397,998,1407
"2024-01-28",36,36463,38057,34231,3619,6488,0,15905,0,9,5352,2000,-4,438,-450,-531,983,1397,997,1407
"2024-01-28",37,35961,37554,33809,3518,6488,0,15905,0,9,5233,2000,-4,503,-450,-530,1018,1397,998,1407
"2024-01-28",38,35256,36856,33120,3416,6488,0,15905,0,15,5031,1997,-4,503,-450,-531,1019,1397,998,1402
"2024-01-28",39,33766,35372,31615,3293,6488,0,15905,0,22,4797,1842,-4,502,-450,-530,915,1397,998,1195
"2024-01-28",40,32748,34351,30662,3170,6488,0,15905,0,19,4562,1836,-4,502,-450,-530,911,1397,999,1181
"2024-01-28",41,31975,33575,29878,3033,6488,0,15905,0,15,4645,1938,-4,288,-450,-531,1016,1397,998,1280
"2024-01-28",42,30747,32346,28717,2896,6488,0,15905,0,14,4640,1944,-4,270,-450,-531,1019,1397,991,1287
"2024-01-28",43,29529,31129,27635,2727,6488,0,15905,0,16,4596,1851,-4,330,-450,-530,863,1398,738,1266
"2024-01-28",44,28335,29932,26507,2558,6488,0,15905,0,13,4577,1843,-4,332,-450,-530,857,1398,718,1261
"2024-01-28",45,26795,28405,24987,2383,6488,0,15905,0,27,4528,1773,-4,500,-450,-529,667,1398,586,1174
"2024-01-28",46,25430,27345,23739,2207,6488,0,15905,0,331,4423,1775,-4,502,-450,-530,660,1369,588,1157
"2024-01-28",47,23958,26396,22185,1988,6488,0,15905,0,854,3897,1959,-4,502,-450,-530,928,995,930,765
"2024-01-28",48,23354,26067,21446,1768,6488,0,15905,0,1130,3621,1972,-4,502,-450,-529,938,966,954,734
"2024-01-29",1,23689,26259,21636,1574,6488,0,15905,0,987,3425,2000,-4,502,-450,-529,997,1172,995,745
"2024-01-29",2,24352,26564,22228,1379,6488,0,15905,0,628,2963,2001,-4,502,-450,-530,999,1211,998,747
"2024-01-29",3,23985,26176,21913,1222,6488,0,15905,0,632,2661,2002,-4,502,-425,-530,999,1377,998,778
"2024-01-29",4,23382,25502,21316,1064,6488,0,15905,0,582,2248,2002,-4,502,-420,-514,999,1399,998,782
"2024-01-29",5,23257,25267,21164,963,6488,0,15905,0,569,2409,2002,-4,502,-420,-417,999,1398,998,782
"2024-01-29",6,23061,24919,20947,861,6488,0,15905,0,328,2108,2001,-4,502,-420,-506,999,1399,998,782
"2024-01-29",7,22634,24221,20496,810,6488,0,15905,0,34,1760,2002,-4,502,-420,-529,999,1398,998,782
"2024-01-29",8,22063,23594,20105,759,6488,0,15905,0,8,1332,2002,-4,502,-415,-504,999,1398,997,782
"2024-01-29",9,21996,23320,20065,739,6488,0,15905,0,8,1248,1998,-4,502,-336,-376,999,1398,998,782
"2024-01-29",10,22025,23396,20037,719,6488,0,15905,0,6,1178,1977,-4,502,-407,-354,952,1398,995,782
"2024-01-29",11,22532,23887,20424,719,6488,0,15905,0,8,1306,1153,-4,456,-347,-212,-184,1399,882,782
"2024-01-29",12,23755,25228,21526,718,6488,0,15905,0,46,918,1058,-4,434,-433,-114,-276,1399,863,782
"2024-01-29",13,26430,28162,23956,747,6488,0,15905,0,53,1126,-15,-4,-269,-451,-241,-99,1399,453,782
"2024-01-29",14,28860,30987,26153,775,6488,0,15905,0,186,1068,-112,-4,-298,-451,-383,-93,1398,428,786
"2024-01-29",15,32021,33671,29007,815,6488,0,15905,0,14,1137,234,-4,73,-452,-512,-68,1398,474,961
"2024-01-29",16,33518,35169,30344,854,6488,0,15905,0,14,950,323,-4,118,-452,-530,-51,1398,484,981
"2024-01-29",17,35464,37056,32146,905,6488,21,15905,0,8,804,1465,-4,108,-451,-529,709,1397,717,1290
"2024-01-29",18,36090,37686,32714,955,6488,142,15905,0,11,638,1565,-4,107,-452,-529,753,1397,739,1310
"2024-01-29",19,36974,38570,33510,1014,6488,335,15905,0,11,311,1745,-4,460,-451,-530,990,1397,982,1211
"2024-01-29",20,37133,38731,33664,1072,6488,545,15905,0,12,495,1758,-4,501,-452,-530,999,1398,999,1203
"2024-01-29",21,37007,38603,33503,1090,6488,692,15905,0,12,481,1806,-4,501,-451,-529,999,1397,998,1224
"2024-01-29",22,36724,38321,33183,1108,6488,946,15905,0,11,222,1812,-4,501,-452,-530,999,1398,998,1217
"2024-01-29",23,36510,38103,33006,1126,6488,1215,15905,0,7,48,1990,-4,502,-452,-530,999,1398,998,832
"2024-01-29",24,36701,38290,33166,1144,6488,1409,15905,0,5,-25,2001,-4,502,-451,-529,999,1398,999,810
"2024-01-29",25,36815,38408,33252,1182,6488,1373,15905,0,7,-33,2000,-4,502,-452,-530,999,1398,998,1086
"2024-01-29",26,36613,38209,33058,1219,6488,1364,15905,0,11,-261,2000,-4,502,-451,-530,999,1398,998,1100
"2024-01-29",27,36474,38068,32942,1255,6488,1565,15905,0,9,-132,2000,-4,501,-451,-530,999,1398,998,823
"2024-01-29",28,36277,37872,32760,1290,6488,1177,15905,0,9,-89,2000,-4,501,-452,-530,999,1399,998,797
"2024-01-29",29,36002,37596,32523,1331,6488,845,15905,0,9,33,2000,-4,287,-451,-530,999,1398,998,578
"2024-01-29",30,36233,37827,32830,1372,6488,610,15905,0,10,175,2001,-4,270,-450,-530,999,1398,998,546
"2024-01-29",31,36133,38207,32695,1381,6488,357,15905,0,13,395,2001,-4,-353,-450,-529,761,1398,998,-125
"2024-01-29",32,36721,38891,33245,1389,6488,126,15905,0,8,473,2001,-4,-397,-450,-529,747,1386,998,-182
"2024-01-29",33,37368,39995,33858,1383,6488,23,15905,0,10,622,2002,-4,-454,-450,-530,199,1243,998,-579
"2024-01-29",34,38496,41128,34839,1377,6488,0,15905,0,10,829,1997,-4,-437,-450,-529,173,1235,993,-602
"2024-01-29",35,39675,41626,35913,1383,6488,0,15905,0,7,990,1825,-4,185,-450,-531,388,1345,804,-359
"2024-01-29",36,39608,41543,35839,1389,6488,0,15905,0,7,927,1811,-4,201,-450,-531,396,1358,783,-343
"2024-01-29",37,39083,41017,35403,1392,6488,0,15905,0,7,995,1424,-4,3,-450,-530,170,1352,492,-343
"2024-01-29",38,38522,40451,34863,1395,6488,0,15905,0,8,1023,1370,-4,0,-450,-529,162,1346,470,-338
"2024-01-29",39,37765,39396,34216,1409,6488,0,15905,0,15,997,1200,-4,176,-450,-531,493,1281,344,-31
"2024-01-29",40,36530,38123,33244,1423,6488,0,15905,0,9,1477,1190,-4,188,-450,-530,505,1281,344,1
"2024-01-29",41,35348,36939,32104,1456,6488,0,15905,0,7,1272,1265,-4,104,-450,-530,664,1385,648,266
"2024-01-29",42,33924,35515,30799,1489,6488,0,15905,0,7,1387,1270,-4,103,-450,-530,669,1398,665,289
"2024-01-29",43,32199,33790,29246,1513,6488,0,15905,0,7,1435,1291,-4,214,-450,-530,701,1398,612,224
"2024-01-29",44,30397,31988,27602,1537,6488,0,15905,0,7,1633,1286,-4,221,-450,-530,702,1398,604,218
"2024-01-29",45,28414,30005,25804,1588,6488,0,15905,0,7,1907,1090,-4,105,-450,-530,473,1398,460,198
"2024-01-29",46,26782,28373,24318,1638,6488,0,15905,0,7,1978,1072,-4,103,-450,-530,465,1398,452,198
"2024-01-29",47,24902,26498,22582,1791,6488,0,15905,0,12,1745,957,-4,3,-450,-530,412,1398,496,372
"2024-01-29",48,24022,25629,21768,1943,6488,0,15905,0,23,1746,957,-4,0,-450,-530,413,1398,504,387
"2024-01-30",1,24056,26488,21810,1988,6488,0,15905,0,848,1718,1301,-4,164,-450,-530,827,1398,708,498
"2024-01-30",2,24470,27283,22226,2033,6488,0,15905,0,1282,1945,1340,-4,176,-450,-477,844,1398,722,510
"2024-01-30",3,24063,26923,21797,2044,6488,0,15905,0,1280,1638,1896,-4,159,-450,-526,793,1399,721,684
"2024-01-30",4,23463,26470,21232,2055,6488,0,15905,0,1423,1328,1930,-4,158,-450,-530,792,1399,720,693
"2024-01-30",5,22739,25858,20552,2033,6488,0,15905,0,1535,1331,1678,-4,104,-450,-530,701,1399,695,563
"2024-01-30",6,22442,25549,20273,2010,6488,0,15905,0,1522,1104,1656,-4,103,-450,-531,698,1399,690,547
"2024-01-30",7,22043,25136,19859,2022,6488,0,15905,0,1509,938,1438,-4,2,-450,-530,486,1399,598,363
"2024-01-30",8,21749,24835,19584,2034,6488,0,15905,0,1501,854,1399,-4,0,-450,-531,478,1385,591,351
"2024-01-30",9,21372,24442,19228,2040,6488,0,15905,0,1485,852,790,-4,0,-450,-531,208,1214,558,493
"2024-01-30",10,21408,24470,19245,2046,6488,0,15905,0,1478,749,710,-4,0,-450,-530,197,1164,542,511
"2024-01-30",11,22092,24822,19892,2056,6488,0,15905,0,925,1074,-280,-4,0,-450,-471,35,789,52,754
"2024-01-30",12,23186,25847,20865,2065,6488,0,15905,0,691,959,-407,-4,0,-450,-509,20,713,21,769
"2024-01-30",13,25981,29965,23424,2019,6488,0,15905,0,32,1272,-1421,-4,-435,-445,-417,-623,341,-7,769
"2024-01-30",14,28851,33049,26070,1972,6488,0,15905,0,13,1191,-1470,-4,-494,-451,-507,-654,315,-5,769
"2024-01-30",15,32242,34933,29172,1943,6488,0,15905,0,12,1125,-672,-4,-148,-451,-530,-274,575,197,726
"2024-01-30",16,33575,36079,30367,1913,6488,0,15905,0,11,1740,-540,-4,-108,-451,-531,-259,637,221,723
"2024-01-30",17,35090,36687,31759,1885,6488,19,15905,0,11,1399,775,-4,123,-451,-531,45,1011,584,876
"2024-01-30",18,35420,37018,32047,1857,6488,211,15905,0,12,1297,942,-4,153,-451,-531,71,1079,615,889
"2024-01-30",19,36209,37803,32829,1814,6488,559,15905,0,8,1109,1441,-4,436,-451,-531,812,1362,860,889
"2024-01-30",20,36290,37884,32952,1771,6488,946,15905,0,8,1088,1475,-4,448,-451,-531,853,1397,877,889
"2024-01-30",21,36226,37820,32905,1721,6488,1292,15905,0,8,1279,1573,-4,453,-451,-531,919,1398,903,889
"2024-01-30",22,36315,37909,33054,1671,6488,1567,15905,0,8,1527,1584,-4,452,-451,-531,921,1398,902,882
"2024-01-30",23,36541,38134,33292,1608,6488,1837,15905,0,8,1795,1752,-4,332,-451,-530,828,1397,771,639
"2024-01-30",24,36415,38009,33177,1544,6488,2011,15905,0,8,2050,1764,-4,329,-451,-531,824,1397,765,628
"2024-01-30",25,36325,37916,33086,1477,6488,2136,15905,0,5,2096,1831,-4,217,-451,-531,806,1397,893,824
"2024-01-30",26,36056,37649,32885,1409,6488,2284,15905,0,8,2260,1829,-4,215,-451,-530,803,1397,895,840
"2024-01-30",27,35737,37330,32642,1357,6488,2289,15905,0,7,2472,1655,-4,119,-451,-531,370,1397,669,840
"2024-01-30",28,35690,37257,32715,1304,6488,2108,15905,0,5,2784,1649,-4,116,-451,-507,352,1397,654,840
"2024-01-30",29,35843,37277,32961,1241,6488,1969,15905,0,7,3104,1827,-4,123,-451,-372,430,1397,596,904
"2024-01-30",30,35714,37051,32821,1177,6488,1611,15905,0,8,3265,1835,-4,124,-451,-274,433,1397,593,915
"2024-01-30",31,36253,37608,33426,1149,6488,1083,15905,0,9,3087,1729,-4,411,-451,-291,553,1397,620,1068
"2024-01-30",32,37036,38388,34219,1121,6488,542,15905,0,5,3158,1716,-4,417,-451,-292,557,1397,631,1077
"2024-01-30",33,37827,39114,34961,1165,6488,128,15905,0,6,3676,1531,-4,105,-451,-226,330,1397,930,945
"2024-01-30",34,38603,39878,35526,1208,6488,5,15905,0,6,3666,1516,-4,103,-451,-214,322,1396,948,945
"2024-01-30",35,39985,41338,36740,1262,6488,0,15905,0,5,3654,1445,-4,221,-379,-365,565,1397,904,1366
"2024-01-30",36,40310,41771,37118,1316,6488,0,15905,0,5,3840,1443,-4,228,-373,-479,574,1397,898,1396
"2024-01-30",37,40059,41272,36986,1374,6488,0,15905,0,5,4144,1514,-4,250,-271,-333,308,1397,789,1396
"2024-01-30",38,39607,40620,36583,1432,6488,0,15905,0,4,4236,1529,-4,251,-223,-182,298,1397,778,1396
"2024-01-30",39,39162,39886,36303,1477,6488,0,15905,0,9,4628,1903,-4,248,-73,-38,426,1397,668,1395
"2024-01-30",40,38102,38820,35403,1521,6488,0,15905,0,10,4714,1919,-4,254,-104,6,430,1397,645,1396
"2024-01-30",41,36872,37807,34243,1574,6488,0,15905,0,11,4737,1460,-4,163,-256,-64,124,1397,104,1376
"2024-01-30",42,35301,36323,33042,1626,6488,0,15905,0,11,5080,1426,-4,159,-321,-86,111,1397,69,1372
"2024-01-30",43,33459,34720,31354,1699,6488,0,15905,0,10,5276,1219,-4,2,-386,-12,-249,1397,83,1393
"2024-01-30",44,31683,33024,29719,1771,6488,0,15905,0,7,5161,1183,-4,0,-362,-104,-264,1397,83,1396
"2024-01-30",45,29672,31506,27917,1840,6488,0,15905,0,7,5312,462,-4,-421,-275,-19,-508,1397,48,1396
"2024-01-30",46,27795,29544,26304,1909,6488,0,15905,0,11,5626,413,-4,-477,-147,0,-510,1397,46,1396
"2024-01-30",47,25977,27049,24625,1953,6488,0,15905,0,12,5615,281,-4,-342,-114,0,69,1397,58,1396
"2024-01-30",48,24888,25863,23639,1997,6488,0,15905,0,17,5401,297,-4,-332,-22,0,96,1397,62,1394
"2024-01-31",1,24845,26176,23666,2102,6488,0,15905,0,283,5359,1058,-4,-444,68,0,68,1397,176,1239
"2024-01-31",2,25236,26876,24067,2207,6488,0,15905,0,588,5429,1105,-4,-448,218,55,67,1397,179,1228
"2024-01-31",3,24750,26876,23546,2309,6488,0,15905,0,1044,5269,902,-4,-478,362,11,221,1397,24,1228
"2024-01-31",4,23972,26217,22797,2410,6488,0,15905,0,1162,5191,871,-4,-479,344,0,225,1397,18,1228
"2024-01-31",5,23244,25894,22109,2532,6488,0,15905,0,1418,5128,312,-4,-459,395,51,-169,1397,19,1228
"2024-01-31",6,23059,25723,21930,2653,6488,0,15905,0,1417,5113,251,-4,-458,335,90,-185,1397,10,1226
"2024-01-31",7,22617,26135,21527,2753,6488,0,15905,0,1403,5147,-351,-4,-488,394,234,-410,1397,-262,1117
"2024-01-31",8,22147,25838,21089,2853,6488,0,15905,0,1456,5031,-434,-4,-489,399,235,-424,1396,-284,1098
